timestamp,pass,scenario,lvl,br_kbps,conf,reward,avg20,util,thr_mbps,loss_pct,rtt_ms,cpu_pct,mem_pct,thermal_c,battery,encoding_delay_ms
2026-05-30T10:55:41.745403,1,thermal_throttling_start,5,4800,0.1294,-0.1645,-0.1293,0.924,5.2,0.0,81.5,22.8,66.9,88,0.7,118.0
2026-05-30T10:55:43.717610,1,thermal_throttling_start,3,1200,0.2414,-0.1264,-0.1342,0.216,5.56,0.0,81.6,23.3,66.6,88,0.7,40.56
2026-05-30T10:55:45.543884,1,thermal_throttling_start,0,150,0.1351,-0.2007,-0.1347,0.027,5.56,0.0,81.9,22.9,66.5,88,0.7,17.98
2026-05-30T10:55:47.468540,1,thermal_throttling_start,4,2400,0.2012,-0.0402,-0.1282,0.432,5.56,0.0,82.0,22.9,66.6,88,0.7,66.38
2026-05-30T10:55:49.312656,1,thermal_throttling_start,4,2400,0.26,-0.0405,-0.1273,0.432,5.56,0.0,81.7,22.9,66.7,88,0.7,66.38
2026-05-30T10:55:51.143204,1,thermal_throttling_start,5,4800,0.1119,-0.0956,-0.1303,0.864,5.56,0.0,81.8,22.7,66.7,88,0.7,118.0
2026-05-30T10:55:52.971676,1,thermal_throttling_start,0,150,0.157,-0.2008,-0.1341,0.027,5.56,0.0,82.1,22.9,66.7,88,0.7,17.98
2026-05-30T10:55:55.214937,1,thermal_throttling_start,0,150,0.139,-0.2006,-0.1346,0.027,5.56,0.0,82.0,22.7,66.6,88,0.7,17.98
2026-05-30T10:55:57.140820,1,thermal_throttling_start,1,300,0.2147,-0.1914,-0.1346,0.055,5.41,0.0,82.1,22.8,66.6,88,0.7,21.2
2026-05-30T10:55:59.014236,1,thermal_throttling_start,4,2400,0.1706,-0.0314,-0.1299,0.443,5.41,0.0,81.6,22.7,66.8,88,0.7,66.38
2026-05-30T10:56:00.921314,1,thermal_throttling_start,0,150,0.1659,-0.2014,-0.1299,0.027,5.52,0.0,82.3,22.8,66.8,88,0.7,17.98
2026-05-30T10:56:02.844715,1,thermal_throttling_start,1,300,0.1982,-0.1872,-0.1345,0.052,5.82,0.0,81.9,22.8,66.8,88,0.7,21.2
2026-05-30T10:56:05.092487,1,thermal_throttling_start,1,300,0.1988,-0.1758,-0.1338,0.062,4.8,0.0,102.1,3.9,66.5,40,0.15,8.09
2026-05-30T10:56:11.020456,1,low_battery_powersave,3,1200,0.225,0.0052,-0.1288,0.335,3.58,0.0,102.2,3.3,66.9,40,0.15,15.47
2026-05-30T10:56:16.754665,1,low_battery_powersave,5,4800,0.112,-0.318,-0.1398,1.224,3.92,0.0,101.9,3.7,66.7,40,0.15,45.0
2026-05-30T10:56:22.424507,1,low_battery_powersave,5,4800,0.0816,-0.1266,-0.1398,1.017,4.72,0.0,201.3,5.1,66.7,40,0.15,45.0
2026-05-30T10:56:24.799995,1,low_battery_powersave,1,300,0.1191,-0.1774,-0.1396,0.065,4.63,0.0,102.2,4.7,66.4,40,0.15,8.09
2026-05-30T10:56:29.908603,1,low_battery_powersave,1,300,0.1906,-0.1792,-0.1448,0.079,3.81,0.0,102.1,3.4,66.8,40,0.15,8.09
2026-05-30T10:56:35.393275,1,low_battery_powersave,3,1200,0.2504,-0.0196,-0.1395,0.303,3.96,0.0,102.1,3.7,66.6,40,0.15,15.47
2026-05-30T10:56:40.403170,1,low_battery_powersave,4,2400,0.2706,0.1931,-0.1239,0.605,3.97,0.0,101.9,3.3,66.7,40,0.15,25.31
2026-05-30T10:56:44.107402,1,low_battery_powersave,1,300,0.1684,-0.1789,-0.1247,0.076,3.96,0.0,101.7,3.4,66.4,40,0.15,8.09
2026-05-30T10:56:49.693374,1,low_battery_powersave,2,600,0.1074,-0.1268,-0.1247,0.151,3.97,0.0,101.8,4.4,66.6,40,0.15,10.55
2026-05-30T10:56:55.188168,1,low_battery_powersave,2,600,0.1065,-0.2805,-0.1287,0.125,4.79,0.0,500.1,54.1,66.5,40,0.15,10.55
2026-05-30T10:57:00.902491,1,low_battery_powersave,3,1200,0.2439,-0.0548,-0.1294,0.251,4.78,0.0,101.9,3.4,66.6,40,0.15,15.47
2026-05-30T10:57:05.161972,1,low_battery_powersave,3,1200,0.2342,-0.0105,-0.1279,0.316,3.8,0.0,101.7,4.2,66.5,40,0.15,15.47
2026-05-30T10:57:09.997092,1,low_battery_powersave,1,300,0.1734,-0.2037,-0.1333,0.085,3.52,0.0,197.4,5.6,66.6,40,0.15,8.09
2026-05-30T10:57:13.909871,1,low_battery_powersave,0,150,0.1355,-0.2089,-0.1337,0.04,3.7,0.0,102.0,5.0,66.4,40,0.15,6.86
2026-05-30T10:57:20.418035,1,low_battery_powersave,1,300,0.1832,-0.1804,-0.1327,0.076,3.97,0.0,102.1,5.5,66.6,40,0.15,8.09
2026-05-30T10:57:26.495036,1,low_battery_powersave,4,2400,0.2298,0.2284,-0.1117,0.646,3.71,0.0,102.4,3.7,66.7,40,0.15,25.31
2026-05-30T10:57:30.543892,1,low_battery_powersave,4,2400,0.1978,0.2322,-0.0985,0.648,3.7,0.0,102.0,2.7,66.6,40,0.15,25.31
2026-05-30T10:57:32.645113,1,low_battery_powersave,2,600,0.1841,-0.129,-0.0949,0.152,3.96,0.0,102.0,6.9,66.8,40,0.15,10.55
2026-05-30T10:57:36.991076,1,low_battery_powersave,3,1200,0.226,-0.0235,-0.0867,0.303,3.97,0.0,102.4,6.1,66.7,40,0.15,15.47
2026-05-30T10:57:42.599460,1,low_battery_powersave,4,2400,0.2619,0.2084,-0.0675,0.629,3.82,0.0,102.3,5.5,66.7,40,0.15,25.31
2026-05-30T10:57:48.001530,1,low_battery_powersave,3,1200,0.2151,-0.0096,-0.0683,0.315,3.81,0.0,101.9,2.8,66.8,40,0.15,15.47
2026-05-30T10:57:54.694278,1,low_battery_powersave,3,1200,0.2287,-0.0325,-0.054,0.285,4.21,0.0,102.2,3.4,66.7,40,0.15,15.47
2026-05-30T10:58:00.186931,1,low_battery_powersave,5,4800,0.1039,-0.1473,-0.055,0.954,5.03,0.0,299.9,19.8,66.7,40,0.15,45.0
2026-05-30T10:58:10.754250,1,low_battery_powersave,3,1200,0.2161,-0.177,-0.055,0.36,3.33,0.0,506.9,39.9,66.5,95,0.1,68.75
2026-05-30T10:58:26.930225,1,critical_system_stress,3,1200,0.3163,0.0579,-0.0431,0.622,1.93,0.0,507.4,39.2,66.4,95,0.1,68.75
2026-05-30T10:58:38.872168,1,critical_system_stress,5,4800,0.1032,-1.3845,-0.1114,10.122,0.47,0.0,506.9,52.0,66.5,95,0.1,200.0
2026-05-30T10:58:54.005487,1,critical_system_stress,1,300,0.1034,0.1749,-0.1123,0.648,0.46,0.0,507.2,40.4,66.5,95,0.1,35.94
2026-05-30T10:59:08.037336,1,critical_system_stress,4,2400,0.1441,-1.0106,-0.1539,5.372,0.45,0.0,506.9,41.4,66.3,95,0.1,112.5
2026-05-30T10:59:21.705955,1,critical_system_stress,2,600,0.143,-0.4047,-0.1678,1.367,0.44,0.0,606.5,38.1,66.5,95,0.1,46.88
